task	split	alpha	mode	target_inflation	actual_inflation	inflation_reached	max_inflation	n_sites	n_proteins	exp_flipped	d_auroc	d_auprc	d_auroc_lo	d_auroc_hi	d_auprc_lo	d_auprc_hi	f_shallow	f_deep	f_ref	ref_bin	f_monotone
phosphorylation_st	1	0.75	alpha			True	1.7405	104533	1250	1724.932129492962	-0.010762563939116166	-0.047344685954656456	-0.011696232541206464	-0.00992576957090139	-0.048499618848975884	-0.04603781367826652	0.022606913045954104	0.2729651711765182	0.2729651711765182	5	True
phosphorylation_st	1	1.0	alpha			True	1.7405	104533	1250	0.0	-0.0131830939338754	-0.053681585441962776	-0.0131830939338754	-0.0131830939338754	-0.053681585441962776	-0.053681585441962776	0.022606913045954104	0.2729651711765182	0.2729651711765182	5	True
phosphorylation_st	1	0.7496327015640334	inflation	1.1	1.1	True	1.7405	104533	1250	1727.9000000000028	-0.010782733317200588	-0.047348113563673966	-0.011617204284257951	-0.009752326892027735	-0.04848120158936735	-0.04608947525530259	0.022606913045954104	0.2729651711765182	0.2729651711765182	5	True
phosphorylation_st	1	0.4841083830590497	inflation	1.25	1.25	True	1.7405	104533	1250	4319.75	-0.007279608631876377	-0.03894604067058382	-0.00835991274834057	-0.006091481657538617	-0.040506148861394274	-0.03742570425231305	0.022606913045954104	0.2729651711765182	0.2729651711765182	5	True
phosphorylation_st	1	0.1915729176594118	inflation	1.5	1.5	True	1.7405	104533	1250	8639.500000000002	-0.0019339678088632546	-0.0274622628736752	-0.0033528592940625683	-0.00047049712454703404	-0.029400153879023345	-0.02556532434393	0.022606913045954104	0.2729651711765182	0.2729651711765182	5	True
phosphorylation_st	2	0.0	alpha			True	1.6868	108636	1328	12767.524456631938	0.004793384793559292	-0.01825960731814426	0.003333810578029131	0.006383260100004798	-0.02010187179619329	-0.01612539298378677	0.025541988537253923	0.2736478883804666	0.2736478883804666	5	True
phosphorylation_st	2	0.25	alpha			True	1.6868	108636	1328	7747.671680495321	-0.0013239488458849597	-0.03004103159848486	-0.0025312381676630053	-0.00025530121948342524	-0.03176629186396898	-0.028316533616035592	0.025541988537253923	0.2736478883804666	0.2736478883804666	5	True
phosphorylation_st	2	0.5	alpha			True	1.6868	108636	1328	4274.592562651971	-0.006056868159034785	-0.040018990577431836	-0.007014058681278407	-0.005152696176923773	-0.04143485353543301	-0.038607059168519094	0.025541988537253923	0.2736478883804666	0.2736478883804666	5	True
phosphorylation_st	2	0.75	alpha			True	1.6868	108636	1328	1803.8033128392067	-0.00982263349854351	-0.04841540212096495	-0.010557464087200184	-0.009038166534845122	-0.049372413815625356	-0.04725011185200467	0.025541988537253923	0.2736478883804666	0.2736478883804666	5	True
phosphorylation_st	2	1.0	alpha			True	1.6868	108636	1328	0.0	-0.012760461728980488	-0.05553039373310198	-0.012760461728980488	-0.012760461728980488	-0.05553039373310198	-0.05553039373310198	0.025541988537253923	0.2736478883804666	0.2736478883804666	5	True
phosphorylation_st	2	0.7434368424912572	inflation	1.1	1.1	True	1.6868	108636	1328	1859.0000000000016	-0.009659570272895355	-0.048210880491952095	-0.010464569403426261	-0.008839674613861617	-0.0492085870910635	-0.04718550720937448	0.025541988537253923	0.2736478883804666	0.2736478883804666	5	True
phosphorylation_st	2	0.46856089423183744	inflation	1.25	1.25	True	1.6868	108636	1328	4647.499999999999	-0.005572979435606823	-0.03895127466608078	-0.006734124648773698	-0.004383708906960321	-0.040334339767165925	-0.03729033316935456	0.025541988537253923	0.2736478883804666	0.2736478883804666	5	True
phosphorylation_st	2	0.16234178801406773	inflation	1.5	1.5	True	1.6868	108636	1328	9295.000000000004	0.0005381969752456073	-0.026301218377748004	-0.000946991528195984	0.0017506753785646286	-0.02834532206578147	-0.024559814679837564	0.025541988537253923	0.2736478883804666	0.2736478883804666	5	True
ubiquitination_k	0	0.0	alpha			True	1.5869	45935	1202	6242.593064401983	-0.008611808087490812	-0.027737911083177042	-0.01061499129028263	-0.00641881860801865	-0.03150939520143433	-0.024189156130041033	0.06462955211385517	0.36744515215852797	0.36744515215852797	4	True
ubiquitination_k	0	0.25	alpha			True	1.5869	45935	1202	3877.105815992559	-0.015332928031866517	-0.03971370222342678	-0.017175650711514202	-0.013325543606439486	-0.04304416446675302	-0.03646657215860888	0.06462955211385517	0.36744515215852797	0.36744515215852797	4	True
ubiquitination_k	0	0.5	alpha			True	1.5869	45935	1202	2178.408072932599	-0.021083865651726787	-0.04979362144196932	-0.022606143045249598	-0.01940974466718918	-0.05261863542414903	-0.04753999723602032	0.06462955211385517	0.36744515215852797	0.36744515215852797	4	True
ubiquitination_k	0	0.75	alpha			True	1.5869	45935	1202	933.2339732457233	-0.02581144642335491	-0.05800927236360257	-0.026992661049457016	-0.024689265491707628	-0.0599140025318745	-0.0559751059925908	0.06462955211385517	0.36744515215852797	0.36744515215852797	4	True
ubiquitination_k	0	1.0	alpha			True	1.5869	45935	1202	0.0	-0.029869915569288974	-0.06497937125671767	-0.029869915569288974	-0.029869915569288974	-0.06497937125671766	-0.06497937125671766	0.06462955211385517	0.36744515215852797	0.36744515215852797	4	True
ubiquitination_k	0	0.7200692578323546	inflation	1.1	1.1	True	1.5869	45935	1202	1063.6000000000006	-0.025290908813284326	-0.05709258423734322	-0.026396433562123345	-0.023960875237755978	-0.05907147294951341	-0.055012239139876525	0.06462955211385517	0.36744515215852797	0.36744515215852797	4	True
ubiquitination_k	0	0.4208098205532248	inflation	1.25	1.25	True	1.5869	45935	1202	2659.0	-0.019270634246955066	-0.04661425736262017	-0.020871869957485686	-0.017725507939095008	-0.049253740820515556	-0.04343801494377346	0.06462955211385517	0.36744515215852797	0.36744515215852797	4	True
ubiquitination_k	0	0.08785197904335434	inflation	1.5	1.5	True	1.5869	45935	1202	5318.0	-0.011114803446680331	-0.0322056853843183	-0.013427926314204999	-0.009201947791809767	-0.03561867686413042	-0.028999330665593882	0.06462955211385517	0.36744515215852797	0.36744515215852797	4	True
ubiquitination_k	1	0.0	alpha			True	1.8155	46429	1114	8243.413424573275	-0.007313010027880981	-0.027554777774300397	-0.009697358688585475	-0.004928575863142628	-0.031420096721691985	-0.023399601898792366	0.04199247031566754	0.3952791019529448	0.3952791019529448	5	True
